,video_id,title,active_since_days,duration_seconds,total_views,num_chars,num_words,num_punctuation,num_words_uppercase,num_words_lowercase,num_stopwords,avg_word_len,contain_digits,startswith_digits,title_sentiment,likes,dislikes,comments
586,YJ_nHGFtc7Q,28 EASY DIY JEWELRY IDEAS THAT WILL COST YOU LESS THAN A DOLLAR,365,816,342403,63,13,0,12,0,5,4.846153846153846,1,1,0.1333333333333333,5097,638,529
587,xtYYv-8JVD4,28 TOTALLY COOL DIY IDEAS FOR YOUR GADGETS || PHONE DECOR HACKS,365,900,295463,63,12,2,10,0,2,5.25,1,1,0.35,3469,477,367
588,kiPiV3McU_E,26 COOL FOOD HACKS,365,900,712366,18,4,0,3,0,0,4.5,1,1,0.35,10599,728,781
589,rWZsZvEN23g,26 HACKS FOR SMART MOMS || CLEVER LIFE HACKS FOR PARENTS,365,820,1068809,56,11,2,9,0,2,5.090909090909091,1,1,0.1904761904761904,8336,1742,323
590,EwbTawBBOyA,POPULAR TIK-TOK HACKS TESTED BY 5-MINUTE CRAFTS || DEBUNKING FAKE LIFE HACKS AND DIYS,365,692,690636,85,14,4,13,0,2,6.071428571428571,1,0,0.0499999999999999,8317,1268,963
591,WssQkh4OmTg,27 SATISFYING CRAFTS TO MAKE IN 5 MINUTES,365,960,1395015,41,8,0,6,0,2,5.125,1,1,0.5,14766,1278,560
592,mjZRpImTDNs,25 SIMPLE ART TECHNIQUES EVERYONE CAN DO,365,747,1572860,40,7,0,6,0,2,5.714285714285714,1,1,0.0,23073,1605,795
593,EhrE8H3Atg0,21 INCREDIBLE BALLOON TRICKS THAT WILL SURPRISE YOU,365,711,9001469,51,8,0,7,0,3,6.375,1,1,0.9,45544,9023,1176
594,bTLRiD8fZcs,24 AWESOME BEAUTY GADGETS YOU NEED TO TRY,365,822,2906854,41,8,0,7,0,2,5.125,1,1,1.0,42649,3250,1272
595,Og02QdCTo-4,27 INGENIOUS HAIR HACKS FOR A FLAWLESS LOOK,365,1080,1136845,43,8,0,7,0,2,5.375,1,1,0.75,12588,1158,641
596,aJC7cbq9i2s,Food Pranks! || 29 FUN AND SIMPLE DIY FOOD IDEAS FOR YOUR FRIENDS,365,890,205804,65,13,3,9,0,3,5.0,1,0,0.15,2280,270,214
597,I1sPFkqj8gs,LONG NAILS GIRLY PROBLEMS || 27 USEFUL HACKS FOR ANY SITUATION,365,801,630829,62,11,2,9,0,2,5.636363636363637,1,0,0.125,7343,713,427
598,QiRVQVOZalw,26 SMART HACKS FOR EASY LIFE || EASY GIFT WRAPPING IDEAS,365,809,445541,56,11,2,9,0,1,5.090909090909091,1,1,0.3603174603174603,6515,645,488
599,95GM7lwITgE,29 CUTE AND BEAUTIFUL HAIR HACKS TO MAKE YOU SHINE,365,864,256197,50,10,0,9,0,3,5.0,1,1,0.675,5335,394,354
600,zpzv5tBt_-o,23 FUN WAYS TO RECYCLE OLD TOYS || SMART HACKS FOR PARENTS,365,900,549196,58,12,2,10,0,2,4.833333333333333,1,1,0.2047619047619047,4819,897,577
601,TewJgNUmtoA,"25 SIMPLE HOMEMADE DESSERTS TO MAKE IN 5 MINUTES || CHOCOLATE, JELLY AND CARAMEL IDEAS",365,809,436819,86,15,3,12,0,3,5.733333333333333,1,1,0.0,5227,485,448
602,T1N7SBdxQX4,SHOES AND SOCKS DIY DESIGN AND HACKS || 32 CLEVER FASHION HACKS,365,891,358865,63,12,2,10,0,2,5.25,1,0,0.1666666666666666,5638,602,443
603,REl-k_mvMqw,RELAXING DRAWING TECHNIQUES || SATISFYING VIDEO FOR RELAXATION,365,851,414543,62,8,2,7,0,1,7.75,0,0,0.5,12008,407,470
604,-CG0-YSJImg,30 SMART HACKS FOR EVERYDAY LIFE,365,1020,2618522,32,6,0,5,0,1,5.333333333333333,1,1,0.0071428571428571,20883,2742,1041
605,YCzTqnMSlEk,28 CRAZY WAYS TO COOK EGGS,365,881,1284767,26,6,0,5,0,1,4.333333333333333,1,1,-0.6,13253,1564,777
606,GaJiFgqlbec,32 BEAUTY HACKS AND TIPS YOU NEED TO KNOW,365,1020,835581,41,9,0,8,0,3,4.555555555555555,1,1,0.0,11988,935,780
607,KRg9C27ok5I,PUFF PANCAKES IN 5 MINUTES || 25 EASY YET DELICIOUS PASTRY IDEAS,365,856,218224,64,12,2,9,0,1,5.333333333333333,1,0,0.7166666666666667,4776,353,435
608,dtBpjlQ5QEA,25 AWESOME HACKS YOU SHOULD TRY,365,1020,2082100,31,6,0,5,0,2,5.166666666666667,1,1,1.0,26444,2462,1188
609,O9gP19E1-94,31 COOL HACKS YOU WILL BE GRATEFUL FOR,365,1020,271083,38,8,0,7,0,4,4.75,1,1,0.35,3776,356,343
610,FBPDv1fI60I,36 USEFUL DIYS THAT ARE TOTALLY EASY TO DO,365,1320,366820,42,9,0,8,0,4,4.666666666666667,1,1,0.3666666666666667,6169,516,449
611,LBb5HLjfT1E,28 AMAZINGLY CUTE SWEET RECIPES FOR THE WHOLE FAMILY,365,1140,208461,52,9,0,8,0,2,5.777777777777778,1,1,0.35,4422,336,383
612,EMxoOI79d5I,33 GENIUS LIFE HACKS FOR COOKING,365,1020,2625643,32,6,0,5,0,1,5.333333333333333,1,1,0.0,26760,2486,1104
613,xiCJ_S8J4mM,29 FUNNY SCENES EVERYBODY CAN RELATE TO,365,1080,271297,39,7,0,6,0,2,5.571428571428571,1,1,0.25,3110,357,260
614,whCYYCf6OjI,24 LIFE-SAVING HACKS FOR EMBARRASSING MOMENTS,365,960,474377,45,6,1,5,0,1,7.5,1,1,0.0,4263,687,468
615,liA0LALnsDA,HAIRSTYLES AND HAIR HACKS TO SAVE YOUR TIME AND MONEY,365,900,3049157,53,10,0,10,0,4,5.3,0,0,0.0,37180,2720,1498
616,TE5Ncw2XMtM,SIMPLE ACTS OF KINDNESS,365,877,8193624,23,4,0,4,0,1,5.75,0,0,0.0,92282,6559,1890
617,NcshMSGi-64,26 COOL DIYs AND CRAFTS TO MAKE UNDER 5 MINUTES,365,900,1012488,47,10,0,7,0,3,4.7,1,1,0.35,10160,1115,706
618,zVJMi64Nt0o,26 ANNOYING SUMMER SITUATIONS AND HOW TO FIX THEM,365,874,211410,49,9,0,8,0,4,5.444444444444445,1,1,-0.8,2456,330,203
619,0AE8xhDOztE,HOW TO BE AN EXPERT IN THE KITCHEN,365,960,257845,34,8,0,8,0,6,4.25,0,0,0.0,4445,410,419
620,_RdDDTVDgiA,26 SURPRISING EXPERIMENTS AND SCIENCE DIY PROJECTS,365,647,195377,50,7,0,6,0,1,7.142857142857143,1,1,0.7,4420,345,348
621,-YfQ41UuH7E,23 RUBBER BAND HACKS || CLEVER WAYS TO REUSE OLD STUFF,365,739,364618,54,11,2,9,0,1,4.909090909090909,1,1,0.1333333333333333,5974,529,439
622,a56VV6Ew-II,27 FRESH NAIL DESIGN IDEAS,365,960,227061,26,5,0,4,0,0,5.2,1,1,0.3,8873,252,286
623,a5JhhFz4FxU,26 UNUSUAL WAYS TO CREATE YOUR OWN MASTERPIECE,365,1080,4417052,46,8,0,7,0,3,5.75,1,1,0.4,35074,3374,1316
624,IvZuffc2Qtk,28 GENIUS CLEANING IDEAS YOU'D WISH YOU KNEW SOONER,365,882,176573,51,9,1,8,0,2,5.666666666666667,1,1,0.0,3829,243,246
625,WYBTBgvUxjQ,26 LIFE-SAVING SUMMER HACKS,365,1020,395404,27,4,1,3,0,0,6.75,1,1,0.0,6436,477,422
626,XEFFeLFS6d0,"31 DELICIOUS DESSERT RECIPES || CHOCOLATE, PASTRY, CARAMEL AND PIPING TRICKS",365,1080,551144,76,11,4,9,0,1,6.909090909090909,1,1,1.0,8625,602,582
627,cuUoVEZi-dw,24 AWESOME DIY PHONE CASE IDEAS TO MAKE IN NO TIME,365,896,6818106,50,11,0,10,0,3,4.545454545454546,1,1,1.0,75903,5541,1980
628,Ron4Dy8LtfU,28 BRILLIANT EGG RECIPES FOR EVERYONE,365,900,209746,37,6,0,5,0,1,6.166666666666667,1,1,0.9,3205,221,253
629,FuAiqwKh_Eg,35 MOUTH-WATERING FRIED FOOD RECIPES YOU'LL WANT TO TRY,365,1080,1518118,55,9,2,8,0,2,6.111111111111111,1,1,0.7,20939,1337,991
630,rjtAJkW8k_A,31 SMART IDEAS FOR PERFECT VACATIONS,365,900,3992097,36,6,0,5,0,1,6.0,1,1,0.6071428571428571,23248,3980,785
631,-KzFnAnQ1fc,DIY CEMENT DECOR || 30 ASTONISHING HOME DECOR IDEAS,365,900,159598,51,9,2,7,0,0,5.666666666666667,1,0,0.5,3226,331,400
632,M3gWZeL4zWU,100 MUST-KNOW FOOD HACKS TO MAKE YOUR LIFE EASIER,365,11520,3446081,49,9,1,8,0,2,5.444444444444445,1,1,0.0,16776,2741,601
633,W0PGP9-VlkU,26 CRAZY HACKS THAT ACTUALLY WORK,365,900,2514373,33,6,0,5,0,1,5.5,1,1,-0.3,18719,2857,852
634,33FxTbsszJw,25 COOL DIYS AND CRAFTS TO MAKE UNDER 5 MINUTES,365,960,1555186,47,10,0,8,0,3,4.7,1,1,0.35,15318,1555,535
635,_v-Ha5ed-WE,26 FUN AND CREATIVE PHOTO IDEAS,365,900,222918,31,6,0,5,0,1,5.166666666666667,1,1,0.4,4254,341,335
636,o9xWOkt4YPE,GOOD PEOPLE ARE AROUND US,365,960,3495216,25,5,0,5,0,1,5.0,0,0,0.7,67547,2399,2936
637,JcJqCfF1GwA,21 COOL NAIL TRICKS THAT WILL MAKE YOU LOOK GORGEOUS,365,685,1353209,52,10,0,9,0,3,5.2,1,1,0.5249999999999999,18983,1290,747
638,Wv7B7HovVPo,PUFF PANCAKES IN 5 MINUTES || 24 EASY YET DELICIOUS PASTRY IDEAS,365,858,269998,64,12,2,9,0,1,5.333333333333333,1,0,0.7166666666666667,4124,294,289
639,SOJSGDiPOts,"SMART IDEAS FOR OLD THINGS || 28 WAYS TO FIX, REUSE AND REPURPOSE ANYTHING",365,879,322908,74,14,3,12,0,3,5.285714285714286,1,0,0.1571428571428571,5083,429,416
640,AOqpJ-W3fCA,CLEVER WEDDING HACKS || HOW TO AVOID EMBARRASSING SITUATIONS,365,899,2670507,60,9,2,8,0,2,6.666666666666667,0,0,0.1666666666666666,27558,2470,747
641,MS3E4JA9fWc,29 INSPIRING ART HACKS || DRAWING AND PAINTING IDEAS,365,644,462252,52,9,2,7,0,1,5.777777777777778,1,1,0.5,7223,540,569
642,nwflqi6RkLg,27 SATISFYING CRAFTS AND DIYS TO MAKE UNDER 5 MINUTES,365,1020,1311682,53,10,0,8,0,3,5.3,1,1,0.5,12299,989,589
643,jBiYceDHPZg,36 PERIOD AND TOILET HACKS EVERY GIRL WILL WANT KNOW,365,1080,310675,52,10,0,9,0,2,5.2,1,1,-0.0333333333333333,5971,547,528
644,dcHWmDQYzyU,23 CRAZY HACKS YOU NEED TO KNOW || Work From Home Tips,365,960,5662218,54,12,2,6,0,3,4.5,1,1,-0.6,61398,5084,2494
645,LpbnW4YI3YA,33 SMART IDEAS TO USE ORDINARY THINGS,365,1380,1748808,37,7,0,6,0,1,5.285714285714286,1,1,-0.0178571428571428,16433,1678,844
646,hwdZWttTmac,25 EVERYDAY HACKS YOU MUST KNOW,365,829,227011,31,6,0,5,0,1,5.166666666666667,1,1,-0.2,2883,493,205
647,wFlnrQI99do,28 WAYS TO WEAR A SCARF,365,960,1539996,23,6,0,5,0,2,3.8333333333333335,1,1,0.0,16653,1467,666
648,DESBj6KKjDk,DELICIOUS 5-MINUTE RECIPES || COOKING TRICKS AND KITCHEN LIFE HACKS,365,796,477919,67,10,3,9,0,1,6.7,1,0,1.0,7763,573,492
649,Dwi6pXwGChk,29 AWESOME JELLY HACKS,365,853,1425048,22,4,0,3,0,0,5.5,1,1,1.0,17345,1596,785
650,KHmtWtbioaE,CRAZY MAKEUP HACKS || Scary Makeup Tutorials,365,854,1269699,44,7,2,3,0,0,6.285714285714286,0,0,-0.55,20369,1163,716
651,FAsS5fxGDSw,20 SITUATIONS THAT YOU PROBABLY RELATE TO,365,636,236175,41,7,0,6,0,3,5.857142857142857,1,1,0.0,3725,407,319
652,ZjV1e00T7J0,27 LIFE-SAVING LIFE HACKS AND DIY IDEAS,365,1020,5197556,39,7,1,6,0,1,5.571428571428571,1,1,0.0,26642,7576,897
653,w0wBSxrkcLs,27 EXPERIMENTS YOU CAN'T PASS BY,365,608,343885,32,6,1,5,0,2,5.333333333333333,1,1,0.0,8423,518,581
654,kBMpKejZnx0,We TESTED Popular Tik-Tok Hacks So You Don't Have To,365,900,1857213,52,10,2,1,0,6,5.2,0,0,0.6,30887,2660,3724
655,GZHX5RlYWYI,CREATIVE HAIR CUTTING COMPILATION,365,1260,1908055,33,4,0,4,0,0,8.25,0,0,-0.0499999999999999,19750,2111,1030
656,Jg2Na2hPYVM,28 COOL LIFE HACKS YOU WISH YOU KNEW SOONER,365,960,429339,43,9,0,8,0,2,4.777777777777778,1,1,0.35,6555,561,424
657,cn5BrG1WoIo,CLEANING MY HOUSE TIPS AND HACKS || CLEANING MOTIVATION BY 5-MINUTE CRAFTS,365,884,1766681,74,12,3,11,0,3,6.166666666666667,1,0,0.0,17651,1554,797
658,XzgiY6uGkNs,100 SMART LIFE HACKS TO MAKE YOUR LIFE EASIER,365,4260,1197609,45,9,0,8,0,2,5.0,1,1,0.2142857142857142,9710,856,394
659,F2i9YbRYmtU,35 SATISFYING SWEET COOKING IDEAS,365,1080,703751,33,5,0,4,0,0,6.6,1,1,0.425,8385,409,332
660,YSJ-MwpVRa0,REAL PEOPLE INTO CARTOON CHARACTERS || DRAWING TUTORIAL FOR BEGINNERS,365,842,333939,69,10,2,9,0,2,6.9,0,0,0.2,7524,504,554
661,_XFlIrQKH_c,26 BRILLIANT GIRLY HACKS YOU DIDN'T KNOW BEFORE,365,892,756333,47,8,1,7,0,3,5.875,1,1,0.9,9834,988,536
662,7R3x5m-qkNE,25 ASTONISHING LIFE HACKS YOU NEED TO KNOW,365,878,9071429,42,8,0,7,0,2,5.25,1,1,0.5,66278,9200,2093
663,Mk6XDTzHyyg,25 CLEVER RECYCLING HACKS,365,960,574468,25,4,0,3,0,0,6.25,1,1,0.1666666666666666,5518,646,418
664,sBxrvudYVIU,25 BEST EGG IDEAS,365,900,293217,17,4,0,3,0,0,4.25,1,1,1.0,5393,378,457
665,1RkavAnDpaA,26 BEAUTY IDEAS FOR LAZY GIRLS,365,657,2461442,30,6,0,5,0,1,5.0,1,1,-0.25,27233,2155,866
666,hvwuxo0bXZA,21 INGENIOUS AND CRAZY FRUIT HACKS,365,762,638232,34,6,0,5,0,1,5.666666666666667,1,1,-0.0499999999999999,7407,783,469
667,0y5gkhwvL7Q,24 SUPERB LIFE HACKS YOU NEED TO KNOW,365,960,439480,37,8,0,7,0,2,4.625,1,1,1.0,4182,507,403
668,e4YdZVvrC9Y,GROW YOUR SEEDS LIKE A PRO,365,671,708789,26,6,0,6,0,2,4.333333333333333,0,0,0.0,10226,789,678
669,Z7wX3v_3lng,23 LIFE-SAVING HACKS YOU NEED TO KNOW,365,750,244236,37,7,1,6,0,2,5.285714285714286,1,1,0.0,4735,306,426
670,NSOQ5MdAlLQ,27 FANTASTIC DESSERT IDEAS YOU HAVE TO TRY,365,960,823216,42,8,0,7,0,3,5.25,1,1,0.4,11788,930,679
671,mg27Sxd1tlI,23 COOL DIY IDEAS FOR YOUR PHONE,365,867,349400,32,7,0,6,0,2,4.571428571428571,1,1,0.35,4038,412,337
672,wDv3TM28Bf0,DIY CEMENT CRAFTS AND HOME DECOR TUTORIALS,365,781,256083,42,7,0,7,0,1,6.0,0,0,0.0,4881,432,468
673,24zP6Dtixt4,SUMMER FAILS || Clever Gardening Tips And Tricks,365,960,988414,48,8,2,2,0,1,6.0,0,0,-0.1666666666666666,14852,1088,507
674,ifPLQVqUh3w,25 EPIC DESSERT IDEAS,365,749,430878,21,4,0,3,0,0,5.25,1,1,0.1,6986,579,547
675,ZOTnvvg0W6M,25 CLEVER MAKEUP IDEAS AND LIFE HACKS,365,754,792744,37,7,0,6,0,1,5.285714285714286,1,1,0.1666666666666666,8743,1024,657
676,i9XQlWj8rWI,28 WAYS TO PEEL AND CUT FRUITS LIKE A PRO,365,1020,457164,41,10,0,9,0,3,4.1,1,1,0.0,8114,561,411
677,dg3TgLzHe5w,FUN AND EASY COOKING IDEAS || 25 COOL KITCHEN LIFE HACKS,365,784,343237,56,11,2,9,0,1,5.090909090909091,1,0,0.3611111111111111,5533,456,561
678,H6WdQTC5cwc,PRICELESS GIRLY HACKS || 28 MAKEUP AND BEAUTY IDEAS,365,843,319675,51,9,2,7,0,1,5.666666666666667,1,0,1.0,3146,444,335
679,NPf1vhCAWOo,CREATIVE LIFE HACKS THAT SAVE YOUR TIME AND MONEY,365,830,373342,49,9,0,9,0,3,5.444444444444445,0,0,0.5,4776,475,456
680,Irk9boWHSSQ,PLASTIC BOTTLES AND STRAW IDEAS AND HACKS,365,960,177154,41,7,0,7,0,2,5.857142857142857,0,0,0.0,2396,239,237
681,eTVaj7Q5fho,ART HACKS TO DO WHEN YOU'RE BORED || PAINT IDEAS FROM HOUSEHOLD ITEMS,365,900,174358,69,13,3,12,0,5,5.307692307692308,0,0,-0.5,3649,271,409
682,SSUsjiyNv3g,26 NAIL HACKS YOU MUST KNOW,365,900,2705579,27,6,0,5,0,1,4.5,1,1,0.0,25210,2213,945
683,LseiDw56qA4,26 EASY CAMPING HACKS YOU WILL WANT TO TRY,365,729,1019294,42,9,0,8,0,3,4.666666666666667,1,1,0.4333333333333333,10998,981,878
684,RyESuzL7b80,28 HACKS THAT MAKE LIFE SO MUCH EASIER || COOL HOT GLUE AND CRAYON IDEAS,365,866,489755,72,15,2,13,0,3,4.8,1,1,0.2666666666666666,8057,551,699
685,jr6u-mwvYrU,PERFECT EGGS EVERY TIME || 20 Delicious And Easy Egg Recipes,365,900,2001496,60,11,2,4,0,1,5.454545454545454,1,0,0.8111111111111112,20059,1909,764
686,W-WNpEezK_0,27 INSANE RESIN CRAFTS YOU COULDN’T EVEN IMAGINE,365,758,328707,48,8,0,7,0,1,6.0,1,1,-1.0,5050,559,500
687,ynSnxbjDUsg,22 SIMPLE LIFE HACKS EVERYONE SHOULD KNOW,365,960,2859863,41,7,0,6,0,1,5.857142857142857,1,1,0.0,22742,2813,1068
688,GLcXj07ek80,Handy Hacks We Swear By || HOW TO MAKE NO SEW GLOVES,365,836,279092,52,12,2,6,0,5,4.333333333333333,0,0,0.6,4790,364,488
689,5uKo8UwxHqs,23 UNUSUAL WAYS OF COOKING TO SOLVE YOUR PROBLEMS,365,791,796308,49,9,0,8,0,3,5.444444444444445,1,1,0.2,11107,852,669
690,JBvP-dcctnw,TOP 5-MINUTE BREAKFAST RECIPES,365,846,449502,30,4,1,4,0,0,7.5,1,0,0.5,6745,427,435
691,S-E6uYvnIEc,23 FUN GAMES TO SAVE YOU FROM BOREDOM,365,784,372511,37,8,0,7,0,3,4.625,1,1,0.3,6135,492,443
692,u09OaaGQzlU,29 COOL WAYS TO DECORATE YOUR HOME WITH PLANTS,365,960,150095,46,9,0,8,0,3,5.111111111111111,1,1,0.35,2674,177,189
693,YMq61rzB3bM,27 SMART HACKS FOR FUTURE SPYES,365,900,728477,31,6,0,5,0,1,5.166666666666667,1,1,0.1071428571428571,9381,770,564
694,6ClD3feAeDM,21 CREEPY MAKEUP IDEAS FOR SPECIAL OCCASIONS || SFX Makeup,365,960,1888015,58,10,2,7,0,1,5.8,1,1,-0.0714285714285714,21998,1804,1033
695,WTiAJTRK3MU,26 HAIR TUTORIALS EVERYONE CAN DO,365,777,434984,33,6,0,5,0,2,5.5,1,1,0.0,7974,448,452
696,KK4qDNJaLTQ,23 SUPERB LIFE HACKS YOU NEED TO KNOW,365,774,525992,37,8,0,7,0,2,4.625,1,1,1.0,4659,559,345
697,GSmhdu2fj2Q,22 COOKING TRICKS EVERYONE MUST KNOW,365,900,1966716,36,6,0,5,0,0,6.0,1,1,0.0,25476,1677,705
698,YyiUu40W68c,25 WEIRD BEAUTY HACKS YOU NEED TO TRY,365,865,305873,37,8,0,7,0,2,4.625,1,1,-0.5,4350,619,378
699,6lTRilCuXfI,26 BRILLIANT BATHROOM HACKS || SHOWER AND TOILET TRICKS,365,832,248730,55,9,2,7,0,1,6.111111111111111,1,1,0.4333333333333333,4223,371,435
700,RQpZ2MfgpnU,EASY RECIPES UNDER 5 MINUTES || FOOD IDEAS AND TRICKS,365,6660,1272784,53,10,2,8,0,2,5.3,1,0,0.4333333333333333,10732,1539,552
701,2X1CGpGT4Yc,JEANS IDEAS AND CRAFTS || RECYCLE AND REUSE DIYs,365,1020,374024,48,9,2,7,0,2,5.333333333333333,0,0,0.0,5083,426,336
702,1T6oFlq4i48,36 AWESOME BEAUTY HACKS YOU HAVE NEVER TRIED BEFORE,365,1380,4795070,51,9,0,8,0,3,5.666666666666667,1,1,1.0,30602,3224,1532
703,_mNYCnp2xPU,"27 AMAZING DRAWING TIPS || ILLUSIONS, 3D DRAWINGS AND ONE-STROKE PAINTINGS",365,845,3330469,74,11,4,9,0,1,6.727272727272728,1,1,0.6000000000000001,41422,2317,1251
704,0YDxjb_5wZs,FUNNY PREGNANCY MOMENTS AND SMART LIFE HACKS,365,830,579783,44,7,0,7,0,1,6.285714285714286,0,0,0.2321428571428571,7662,564,505
705,hmRgfN8sYvg,STRONG AND LONG NATURAL NAILS || 29 MANICURE HACKS EVERY GIRL SHOULD TRY,365,693,176804,72,13,2,11,0,2,5.538461538461538,1,0,0.1611111111111111,4368,220,256
706,YMPR-jffgRw,24 WEIRD BUT REALLY HELPFUL HACKS,365,879,1107549,33,6,0,5,0,1,5.5,1,1,-0.15,13714,3097,1568
707,PsyYIl0e_yc,26 PHOTOSHOP AND PHOTO IDEAS FOR YOUR INSPIRATION,365,658,221719,49,8,0,7,0,3,6.125,1,1,0.0,4766,374,392
708,bUI9hj396eI,ORGANIZE YOUR SPACE || 24 COOL STORAGE IDEAS FOR YOUR HOME,365,830,178137,58,11,2,9,0,3,5.2727272727272725,1,0,0.35,4042,274,360
709,gkBTMuagDzc,23 SIMPLE FOOD HACKS || HOW TO SAVE SPOILED FOOD,365,781,258761,48,10,2,8,0,2,4.8,1,1,0.0,4997,393,280
710,IGdNLSln9pE,25 BEAUTY THINGS YOU'VE BEEN DOING WRONG,365,900,336867,40,7,1,6,0,3,5.714285714285714,1,1,-0.5,5310,705,569
711,6g8zV_tv7XM,REUSE IDEAS || HOW TO TURN WASTE INTO USEFUL THINGS,365,862,388252,51,10,2,9,0,3,5.1,0,0,0.0499999999999999,8086,438,418
712,uxxdyjYej0A,27 AWESOME ICE CUBE TRAY HACKS YOU SHOULD TRY,365,763,310071,45,9,0,8,0,2,5.0,1,1,1.0,8139,364,492
713,41bWfWgWGkA,HOW TO MAKE YOUR NAILS AND HAIR AT HOME,365,827,416645,39,9,0,9,0,5,4.333333333333333,0,0,0.0,5195,506,457
714,GEx-V2AYteI,27 CLEVER LIFE HACKS FOR LAZY PEOPLE,365,827,486944,36,7,0,6,0,1,5.142857142857143,1,1,-0.0416666666666666,7306,610,546
715,9hIrO8jTZS4,26 BRILLIANT CLEANING HACKS EVERY CLEAN FREAK MUST KNOW,365,780,446074,55,9,0,8,0,0,6.111111111111111,1,1,0.6333333333333333,5180,557,600
716,KQQ_UlPYUJM,29 FANTASTIC CEMENT CRAFTS FOR YOUR HOME,365,960,1510872,40,7,0,6,0,2,5.714285714285714,1,1,0.4,23805,1687,946
717,jfFnZVOVUBQ,22 SMART LIFE HACKS FOR PARENTS,365,832,18443716,31,6,0,5,0,1,5.166666666666667,1,1,0.2142857142857142,94373,22665,0
718,Zlji4yZB-KE,27 BRILLIANT HAIR AND MAKEUP HACKS AND TRANSFORMATIONS,365,1260,455370,54,8,0,7,0,2,6.75,1,1,0.9,7045,721,617
719,SYnwhJa_Bdw,20 AMAZING HACKS YOU MUST TRY,365,716,666649,29,6,0,5,0,1,4.833333333333333,1,1,0.6000000000000001,8786,895,551
720,hgvMjJVr0x4,26 COOL DECOR DIY IDEAS FOR YOUR GADGET,365,766,473367,39,8,0,7,0,2,4.875,1,1,0.35,7678,793,642
721,E8I-cmOo0B0,25 WAYS TO HAVE FUN WHEN YOU ARE BORED,365,811,2159774,38,9,0,8,0,5,4.222222222222222,1,1,-0.1,20835,1753,1197
722,WifD8RuyXpM,24 INCREDIBLE CAKE DECORATION IDEAS,365,871,1112748,35,5,0,4,0,0,7.0,1,1,0.9,13530,1041,542
723,rlgo4FpBiwI,24 EASY SWEET RECIPES FOR YOUR FAMILY,365,857,369927,37,7,0,6,0,2,5.285714285714286,1,1,0.3916666666666666,7322,412,527
724,dX6OCgXRrpA,CLEVER HACKS FOR AN EASY LIFE || 5-MINUTE CRAFTS AND DIY IDEAS,365,742,1741537,62,12,3,11,0,3,5.166666666666667,1,0,0.3,11232,2857,1174
725,lVB9_u85U1Y,SATISFYING CANDY HACKS || 23 LIFE HACKS YOU DIDN'T KNOW,365,876,423938,55,10,3,8,0,2,5.5,1,0,0.5,3723,478,380
726,-iZgYApiBjY,20 EASY AND DELICIOUS COOKIE IDEAS YOU'LL WANT TO TRY,365,856,276786,53,10,1,9,0,3,5.3,1,1,0.7166666666666667,4872,322,344
727,FTZY2yCjhxI,COOKING TRICKS AND KITCHEN TIPS || 5-MINUTE RECIPES FOR THE WHOLE FAMILY,365,5580,1515024,72,12,3,11,0,3,6.0,1,0,0.2,12514,1411,667
728,VyCUqtj4GhA,SIMPLE CRAFTS FOR THE WHOLE FAMILY,365,702,411553,34,6,0,6,0,2,5.666666666666667,0,0,0.1,5913,534,454
729,19YMmSN3v50,27 COOL FOOD HACKS THAT WILL SURPRISE YOU,365,697,453120,41,8,0,7,0,3,5.125,1,1,0.35,4709,528,374
730,gTLvBgI8Jos,28 BEAUTY HACKS AT HOME,365,960,3532508,23,5,0,4,0,1,4.6,1,1,0.0,49479,2846,1396
731,j7wo29GjmWk,33 TIPS TO GROW YOUR OWN GARDEN || SUSTAINABLE LIVING HACKS,365,900,304774,59,11,2,9,0,3,5.363636363636363,1,1,0.6,6547,398,499
732,8z_lMUsV95w,21 KITCHEN TIPS TO MAKE COOKING SIMPLE AND FUN,365,826,1727620,46,9,0,8,0,2,5.111111111111111,1,1,0.15,22162,1374,737
733,385RcV0mCS0,"25 CLEVER WAYS TO PRESERVE FOOD || EGG IDEAS, COOKING HACKS AND KITCHEN TRICKS",365,823,262841,78,14,3,12,0,2,5.571428571428571,1,1,0.1666666666666666,3022,367,256
734,AlYvCkm5P-Q,"28 ART IDEAS YOU WILL TOTALLY LIKE || DIY GALAXY, RAINBOW AND HOLO PAINTING HACKS",365,709,376678,81,15,3,13,0,3,5.4,1,1,0.0,9197,477,463
735,45CDGcTIhD4,26 FANTASTIC FOOD HACKS || DIY SQUARE FRUITS,365,900,568737,44,8,2,6,0,0,5.5,1,1,0.4,7688,748,553
736,ymARZpGOMzw,26 BEAUTY HACKS EVERY GIRL SHOULD KNOW,365,843,673938,38,7,0,6,0,1,5.428571428571429,1,1,0.0,8828,923,746
737,SytFIZsqWrE,26 DIY PASTA LIFE HACKS AND RECIPES,365,866,216772,35,7,0,6,0,1,5.0,1,1,0.0,2928,255,332
738,YmIpqds-HYw,23 DOLLAR STORE JEWELRY DIY CRAFTS THAT WILL MAKE YOU GORGEOUS,365,788,1207402,62,11,0,10,0,3,5.636363636363637,1,1,0.7,14122,1197,787
739,TY9nngdEa8o,28 EASY SKINCARE HACKS TO MAKE YOU FEEL AMAZING,365,960,267261,47,9,0,8,0,2,5.222222222222222,1,1,0.5166666666666667,6318,418,398
